b_1,b_2
37.0297957572041,4
37.0346196246528,4
37.0382275003396,4
37.0430270742665,5
37.0466501327181,4
37.0504418984997,4
37.0561083968542,6
37.0605014741037,6
37.0649162873769,4
37.0692213111642,4
37.0736713386142,4
37.0787277280245,4
37.0835280851513,4
37.0873931495452,5
37.0899727298694,4
37.0945373366007,4
37.0998281536561,4
37.1031157817426,4
37.1073507059445,4
37.1107500074488,5
37.1157525293639,4
37.119580625908,4
37.125852507429,5
37.1304776865104,5
37.1346096991198,5
37.1401861507824,4
37.1434327426449,5
37.1467310073665,5
37.1518703030624,4
37.155613785661,4
37.1593331992945,4
37.1638023939181,4
37.1679608236861,4
37.1723656417964,6
37.1758831437168,4
37.1795811499497,4
37.1837581852898,4
37.1882459116025,6
37.1920592426765,4
37.1984625090251,5
37.2022470166683,4
37.2047519889277,4
37.2111785691723,4
37.2162607707361,6
37.2192512301168,5
37.2225747362975,4
37.2276527994076,4
37.231230137244,5
37.2347262753393,5
37.2383501713995,4
37.2432437019855,5
37.2466345750034,4
37.2520861079312,4
37.2567100930077,5
37.2615661777737,5
37.2664469767049,4
37.2713719907835,5
37.2754976622569,4
37.2800073363072,4
37.2836719647421,5
37.2874173599857,4
37.2915084731224,5
37.2952283652129,4
37.2989263395423,4
37.3040645648792,4
37.3077637258735,5
37.3133332344578,5
37.3172461419271,5
37.3219816630893,5
37.3257498710031,6
37.3299392983235,4
37.3337254775707,4
37.3375704558929,5
37.3408083624718,4
37.343152909532,4
37.347308574162,4
37.3522673510115,4
37.3558199359857,8
37.3607044643336,6
37.3652926665978,4
37.3694341303878,4
37.3729629770549,4
37.379974829617,5
37.3856724552239,4
37.389332092391,5
37.3929186174443,5
37.3958013650756,4
37.3994702916919,4
37.4035543409091,5
37.4071918527075,4
37.4119082579695,4
37.4148260143424,5
37.4189563407355,4
37.4220927746332,4
37.4275536531794,5
37.4324822142781,4
37.4383720890243,4
37.443104695599,5
37.4479101400045,4
37.4528011980517,6
37.4560801376256,4
37.461244197664,6
37.4658380785172,5
37.4711288601478,4
37.4748495740377,5
37.4786938227346,4
37.482173045404,4
37.4863547665201,5
37.490415981711,4
37.4945690570029,6
37.4989836906524,5
37.502865781557,5
37.5072615754887,5
37.5108463292516,4
37.5156093045919,4
37.5202947090891,6
37.5242750828756,5
37.5280694456797,5
37.5317347135948,4
37.5353752700433,4
37.5399420106517,4
37.5436008360748,4
37.5497227884128,4
37.5536728782014,4
37.5572819876108,6
37.5612809211609,6
37.564960213808,5
37.5689441750751,5
37.5732586285841,4
37.5776056466699,4
37.582396089155,4
37.5855606128905,5
37.5899359406504,5
37.5935175051579,5
37.5965107968439,5
37.601640694053,5
37.6055507433915,4
37.6099802555939,4
37.6133799561869,5
37.6181382147919,5
37.6218208701484,4
37.6266258624612,4
37.6313816990011,4
37.6361269992269,4
37.6401901570998,6
37.6448067190354,5
37.6485982706165,5
37.6529261517177,6
37.6569268489668,5
37.6607913684079,4
37.664190046854,4
37.6684780609086,4
37.67189698952,4
37.674751432488,4
37.6782971900481,4
37.6825620877114,4
37.6874080697989,4
37.6912323868083,4
37.6951828579519,4
37.69990201254,5
37.7037162944336,4
37.7078216466069,4
37.7117226970007,5
37.7169923216505,5
37.7216145792329,5
37.7255815477502,4
37.7296490516251,4
37.7335698902685,4
37.7370103756041,5
37.7411653084872,4
37.7455277693617,4
37.7487490669459,6
37.7523505052951,6
37.7570603852313,6
37.760442442815,4
37.7644454986317,5
37.7692208941714,4
37.7730635634169,4
37.7765103862113,5
37.7802368633841,4
37.7837057146586,5
37.7869343854715,6
37.7914374967656,5
37.7949751020977,4
37.7984261524157,4
37.8023439019271,4
37.807652118669,5
37.8135859290592,5
37.818740798641,4
37.8220820556901,4
37.8269855893743,4
37.8314795169327,4
37.8361340906836,7
37.8402222128557,5
37.8431593454433,6
37.8471418853467,4
37.8509471124975,6
37.8561459701802,5
37.859526445217,5
37.8637094988486,4
37.8684897498298,4
37.8722711750373,6
37.8765454305308,4
37.8816069919034,4
37.8858101307955,7
37.8893480460225,4
37.8938468699522,5
37.8980606213035,5
37.9014226945,5
37.9068334740422,4
37.9114600760482,5
37.9149516908792,4
37.9188640612313,5
37.9226409098009,5
37.9272325706444,6
37.932094117564,4
37.9350009313462,4
37.940565707104,4
37.9446440619781,5
37.9479436656513,7
37.9504401105154,4
37.9549825060203,5
37.9583253385239,5
37.9623573214712,4
37.9656859680653,4
37.970681741233,4
37.974865369507,4
37.9788508171896,4
37.983123552511,5
37.9866480710595,6
37.9894453105774,6
37.9930694677185,5
37.9979741628203,4
38.0035256891128,4
38.0066233374205,4
38.0117435431899,4
38.0158535657295,5
38.0191842856869,4
38.0224123121352,7
38.0268125737533,4
38.0302023561968,4
38.0337370961808,5
38.0362880419352,4
38.0405864104314,5
38.043829207574,5
38.0479794477845,5
38.0516985319986,4
38.0540521102956,4
38.0588479678474,4
38.0633070147368,4
38.0680200683066,5
38.0728148359226,4
38.0778303210356,5
38.0806866124087,4
38.0839633077017,4
38.0875985903177,4
38.0916563561423,4
38.0967055187976,4
38.1000444184045,5
38.1037009007039,4
38.1069763704248,4
38.1109453721488,4
38.11485867491,7
38.120012898425,5
38.1248807845405,4
38.1291814541651,4
38.1343698405851,5
38.1389596514741,5
38.1431254231431,5
38.1466523473842,4
38.1497647422404,4
38.154174512011,5
38.1574589663204,4
38.1606965736536,5
38.1646913176353,5
38.1684166336534,5
38.1720599384997,6
38.1752985764227,5
38.1795801894538,5
38.1830027932779,5
38.186822661481,4
38.1913910648082,5
38.1951688892052,5
38.1985126165475,4
38.2026604237502,5
38.2064093155402,5
38.211324327326,6
38.2149422205264,4
38.2186097186302,4
38.221516698816,4
38.2251331568724,4
38.2293034436713,7
38.233694061222,4
38.238182582258,5
38.24113542786,6
38.2449863153985,4
38.2472699977706,5
38.2505821699003,5
38.2553475254786,4
38.259371377941,4
38.2627173137483,5
38.2650765202763,6
38.2690538191119,5
38.2726914551258,4
38.2761927596554,5
38.2801628305986,5
38.2839398118688,5
38.2885924617443,5
38.2917466357694,4
38.2956034022721,6
38.3000187778257,5
38.3046685185349,6
38.3097478671515,4
38.3126708508677,5
38.31627459072,6
38.3210069455324,4
38.3251533982441,5
38.3289656015916,4
38.3321241591715,4
38.3376642086672,4
38.3404646994968,6
38.3442502817218,5
38.3485562892599,4
38.3533612293003,4
38.3570028401472,4
38.360682502335,4
38.3640086363472,5
38.3667604021737,4
38.3707526232085,4
38.3746128407139,6
38.379050705101,4
38.3825961453375,4
38.3869906406448,4
38.3902184052967,5
38.3934275274589,4
38.3966404867186,5
38.4000431974766,6
38.4053599092063,4
38.4090158600235,4
38.4128873537586,4
38.4174942738805,7
38.4210937208806,5
38.4244709075549,4
38.4283930910676,4
38.4316797194685,4
38.4369007185226,4
38.4403624531655,5
38.44396471338,7
38.4477072014409,4
38.452734197074,4
38.4565013482672,5
38.4586687379661,4
38.4624128236952,4
38.4664577578853,5
38.469942857968,5
38.4739262756466,4
38.4790296268093,4
38.4829835020419,4
38.4867328886377,7
38.4901536749323,4
38.4935704210702,4
38.497817139176,4
38.5020966144509,4
38.5051779088291,5
38.509268130208,4
38.5121520542699,4
38.5156413396847,6
38.519200179813,4
38.5224880634692,5
38.5261062769543,4
38.5315164553383,4
38.5348197890748,5
38.5387000198822,4
38.5421822454002,5
38.5459631751076,4
38.550235600042,4
38.5537938827098,5
38.5568499459779,6
38.5607064219463,5
38.5650619032694,6
38.5686470943979,5
38.5721823798852,5
38.5764194552528,5
38.5794883965437,6
38.5838381186092,6
38.5874012540073,4
38.5911068485367,4
38.5953503466069,4
38.5989619659905,5
38.6046925718314,5
38.6091470523886,4
38.6139232240613,4
38.6179768013167,5
38.6210421173363,5
38.6245474157227,5
38.6285701771778,5
38.6320918137733,4
38.6355381714766,6
38.6396440906603,5
38.6442168486576,4
38.6484685950988,5
38.6531981101126,5
38.6574258012728,5
38.6611886031169,4
38.6645012946528,4
38.6669184079418,5
38.6730012852613,5
38.6774103919084,4
38.6805305474124,5
38.6834473338215,4
38.6872434427354,5
38.6915471559335,5
38.694285614078,5
38.6980745984629,4
38.7016286518099,5
38.7063307482018,5
38.7098640917549,4
38.7129222522528,4
38.7176661521819,5
38.7223755077619,6
38.7251569956183,5
38.7314499713406,6
38.7360397341499,4
38.739222674406,4
38.7436883475595,6
38.7484949933352,4
38.7522540253234,5
38.7561784499191,5
38.7605176135708,5
38.7640473262488,5
38.7674220009351,5
38.771408573044,5
38.7758307780882,4
38.7803486796634,5
38.7832288072447,5
38.7880957480627,5
38.7916805477,5
38.7957691047124,5
38.7992688001498,5
38.8023369505093,4
38.8056988352302,4
38.8097894345099,6
38.8134546166955,5
38.8164374767974,5
38.8205223362163,4
38.8237422175012,5
38.8281446345053,5
38.8315075518391,5
38.8366340922447,6
38.8402816064158,5
38.8443609608074,5
38.8477323103081,7
38.8510888695694,5
38.8547924586,5
38.858667493801,5
38.8622798931928,5
38.8659496719213,5
38.8705086360112,5
38.8746820918359,5
38.877170567485,6
38.8808803875915,5
38.884381040641,6
38.8894336974359,4
38.892917790131,5
38.8968832586043,7
38.9007528049802,6
38.904308427562,4
38.9087716451496,4
38.9119686624995,5
38.9155282711343,5
38.9203102287159,6
38.9239506160144,6
38.9282032367037,6
38.9315097946612,6
38.936993356992,4
38.9412347594035,6
38.9452950755973,5
38.9497458872181,4
38.955154954236,6
38.96034225886,5
38.9647400052799,5
38.968530921439,5
38.9726301420516,6
38.9761855412812,4
38.9806660168983,5
38.9847145024694,5
38.9895070694044,5
38.9939764941853,5
38.9984574726133,6
39.002579385157,6
39.0073639059984,4
39.0103662455805,4
39.0142099696542,5
39.0181900298343,6
39.0218980505938,5
39.0263892370632,5
39.0312544031507,5
39.035381583068,6
39.0393985142079,5
39.0434684782921,4
39.0482674006877,5
39.0512335538604,6
39.0552121273085,6
39.0587745666936,4
39.0635097825717,5
39.0675833847534,4
39.071801745501,4
39.0751616625117,6
39.0802974400216,4
39.0835359090267,4
39.088207835702,6
39.093492165542,6
39.0983590383601,5
39.102341069593,5
39.1069484293539,5
39.1108803185673,4
39.1140423208144,5
39.1178050861669,5
39.1223716656957,4
39.1275204377549,6
39.1312109670851,5
39.136818886419,5
39.1396484677404,4
39.1427362157053,4
39.1461060835525,5
39.1506938338978,4
39.1550719382877,5
39.1599099751009,6
39.1643820909683,5
39.1680943518693,5
39.1721349444461,5
39.1764148912296,5
39.1796120428604,5
39.1848838494243,6
39.1910143193278,5
39.1954998289576,5
39.199495318081,5
39.2043648337177,5
39.2080016682493,4
39.2111276115889,6
39.2149610443551,6
39.2179549261409,4
39.221421060157,6
39.2250435030666,5
39.2296424149645,5
39.2338044651835,5
39.2375715419382,7
39.242030850713,5
39.2454187682239,4
39.2488096622258,4
39.253257803925,5
39.2568060411648,5
39.2600761577622,6
39.2635652650544,5
39.2678623195036,5
39.2722501733295,6
39.2747566082778,6
39.2791485070339,4
39.2840752245035,5
39.2878173524071,5
39.2921249937931,6
39.2957908364845,6
39.2994402711325,6
39.3028995932108,4
39.3070127993429,5
39.3110183925743,6
39.3154134898738,5
39.3182068687899,6
39.3226118291869,4
39.3262639691105,4
39.3309138763688,5
39.3355434474643,5
39.3405990918763,4
39.3449114863393,5
39.3487450383062,4
39.3532477946621,7
39.3588092874228,5
39.3638657670508,5
39.366887103508,6
39.37151047351,4
39.3750181485748,4
39.3795021026617,5
39.3834848565611,5
39.3899150879053,8
39.3928462036982,4
39.3974721195418,5
39.4020195324769,4
39.4062236172345,5
39.4107503506043,5
39.4156148941807,5
39.4190656212845,5
39.4239136977264,8
39.4270287790879,5
39.4307734206323,6
39.4352525375005,5
39.4398409907815,4
39.4439585074976,6
39.4505810002763,5
39.4543454144393,5
39.4572895084549,6
39.461988419674,4
39.4663444764647,5
39.4709103215466,5
39.4751814850855,5
39.4792315259301,5
39.4830561212761,5
39.4862989784247,5
39.4914114028794,4
39.4946657867142,5
39.4988276706839,4
39.5010982795855,5
39.5050033054927,4
39.5103606769527,4
39.5147044512702,4
39.5188026494059,5
39.5225815211572,4
39.5265400059993,7
39.5300642674908,7
39.5342393330601,5
39.539228883378,5
39.5441181889065,4
39.547673522802,5
39.5511270806135,7
39.5551006795167,5
39.5586902682651,6
39.5631577085547,5
39.5670106887395,4
39.571743039763,4
39.5765622734124,6
39.5804868875896,4
39.5850316919999,5
39.5891138069164,6
39.5926643293302,5
39.5985905845849,5
39.6020995203999,5
39.6057987260328,5
39.6095565042106,5
39.6134670571831,6
39.6196061125494,7
39.6232602295122,4
39.6274995346342,5
39.631505548412,6
39.6350707808229,6
39.6401793420082,6
39.6445271659204,5
39.6494365839791,5
39.6531015048907,7
39.6575765653329,6
39.6608141135535,4
39.6645119201064,6
39.6683434491838,5
39.6726890391894,5
39.6767496545449,5
39.6802921712041,5
39.6849043629779,6
39.6880116798665,6
39.6917779501225,5
39.6972012099424,5
39.7030087616315,6
39.7072766334295,4
39.711859334096,4
39.7156758545874,5
39.7196873902476,6
39.723713502862,4
39.7285539193712,5
39.7342083420054,5
39.7379505648207,5
39.7420534801522,4
39.746565428709,5
39.7505355413703,5
39.753322424996,4
39.7566448622669,5
39.7603095623652,7
39.7656923994725,5
39.7696468696664,4
39.7722586949236,5
39.776101248613,5
39.7822517918181,5
39.7863062932397,6
39.7914769595561,5
39.7959516063061,5
39.8002432567874,4
39.8047277164549,4
39.8091430476629,4
39.81416197881,6
39.8187133346135,5
39.823807234329,5
39.8292452384718,5
39.8336639570205,5
39.8374049829685,5
39.8433433948576,6
39.8480731193043,5
39.8515477465665,5
39.8570601907865,5
39.8627273837582,5
39.8676674537089,5
39.8722463141953,5
39.8771483422041,6
39.8812335658933,6
39.8862768473412,5
39.8918475385204,5
39.8967052810062,6
39.9003971478413,6
39.9053763160671,6
39.9103912096297,5
39.9151834830666,5
39.9202021742251,6
39.9245253613081,6
39.9299057058165,6
39.9343412314889,6
39.9391725648842,5
39.9427259458688,5
39.9462345240909,5
39.9500303220129,7
39.95532502614,5
39.9608846402454,5
39.9650601590541,5
39.9701230133961,5
39.9743122730759,6
39.9801332413249,6
39.9841313798607,6
39.9877201874229,7
39.9931114460419,6
39.9977972029671,5
40.0036118837043,6
40.008354012985,5
40.0130753997636,4
40.0165290710816,6
40.020534465724,5
40.0240527180113,5
40.0285059961139,5
40.0327953545046,5
40.0364158563097,5
40.0405477052621,6
40.0450020305384,6
40.0498993497503,6
40.0529156038038,5
40.0574833986832,5
40.0619705480869,5
40.0673150441728,6
40.0726303039121,5
40.0772207041165,5
40.0821574792612,6
40.0865845647956,6
40.0925593791211,5
40.0972412463103,5
40.1010450401788,5
40.105608007215,5
40.1098756792468,6
40.1147797923157,5
40.1207164516698,6
40.1237027034387,5
40.1272596718532,7
40.1320174295007,6
40.1361105741739,5
40.1410767502892,5
40.145057426686,4
40.1500020336803,5
40.1558145681663,6
40.1599920792795,6
40.1653482719706,7
40.1705481281304,5
40.1742845794241,5
40.1778547369062,5
40.1821143441484,6
40.1867229295788,5
40.1922819427944,5
40.1953973179196,5
40.2000964828195,5
40.2058928587227,5
40.2111942967668,6
40.2158807490914,5
40.220889055925,4
40.2256906831146,6
40.2299765268578,5
40.2338949855825,4
40.2393270019753,6
40.2426137416242,5
40.2467335017545,6
40.2519743307788,5
40.2558744277504,5
40.2603347086866,5
40.266807539405,6
40.2706567308382,5
40.2774891891251,7
40.2825549338533,5
40.2878791651992,4
40.2921171560221,6
40.2961206242737,5
40.2991920592002,6
40.3039997208975,5
40.3087423092357,5
40.3121110606492,6
40.3173439921672,4
40.3230739038232,7
40.3285522096925,5
40.3329670437484,6
40.3382562746399,6
40.3432896897736,6
40.3478799166653,5
40.3537773793249,5
40.3593171838606,4
40.3637572855546,5
40.3700828080606,5
40.3735560054507,4
40.3791993343428,7
40.3835404391257,4
40.387888839653,6
40.3917240526289,6
40.396098999449,6
40.4002193375239,5
40.4044799584037,5
40.408645028766,4
40.4134814223655,5
40.4181660232925,5
40.4251208681145,5
40.4295516951887,5
40.4342960955076,7
40.4376066868423,6
40.4426121997272,5
40.4488730017563,6
40.4555495773918,5
40.4613647920707,6
40.467007325025,5
40.4730678109259,4
40.4773516955194,5
40.4830133017992,5
40.4872811754124,5
40.4916892933434,4
40.4977678218404,6
40.5032121481057,5
40.5090917674917,6
40.5140195853998,5
40.5181872316057,7
40.5231057470474,6
40.5270898892907,5
40.5316408511123,5
40.5354790159855,6
40.5399544837553,5
40.5437183574337,5
40.5486086701399,6
40.5545429795715,6
40.5588882201215,5
40.5631826502453,6
40.5693182905599,6
40.5734501628171,6
40.5783025611983,5
40.5818469101968,5
40.5866378501108,6
40.5909404699643,5
40.5958039055596,6
40.5998618440215,7
40.6037756655398,5
40.6099045856219,5
40.6144927668319,6
40.6193075780539,5
40.6238390465615,6
40.6298291734036,5
40.6350045236824,5
40.6402598078153,6
40.6456969382424,6
40.6512290435378,5
40.6557066691908,5
40.6617901080894,6
40.6666461227964,8
40.6713180814684,6
40.6757640192452,6
40.6810925041299,5
40.6849532029609,5
40.6900742792248,5
40.6950390993535,5
40.6986227418634,5
40.7042839612245,5
40.7086009193273,6
40.7139931964619,5
40.7187948569829,6
40.7235339013128,6
40.7283078015499,4
40.7324159601725,4
40.7377444881017,4
40.7428970249236,7
40.7479633181683,6
40.7509985214414,5
40.7577664222033,6
40.7618390698544,5
40.7671703911178,5
40.771342272881,5
40.7757192574217,6
40.7798519679918,6
40.7860015242073,6
40.7912807479666,7
40.7957196297739,7
40.7998640182353,5
40.8037034675961,5
40.8087642566742,5
40.8131133998352,5
40.817489099861,6
40.8239513547102,7
40.8276147997927,5
40.8319738929164,5
40.8371628620624,6
40.8428811239149,6
40.8470114550662,5
40.8521459682107,6
40.8569782244623,5
40.8635754369679,7
40.8671927930215,7
40.8707782282976,5
40.8760687754376,7
40.8807382977814,6
40.8867555198151,5
40.8912001992563,6
40.8958696570656,6
40.9006444250596,7
40.9051207382135,5
40.9095261327137,5
40.9140557681527,6
40.9179749548621,6
40.9225167925494,5
40.926866297794,5
40.9312277721115,5
40.9373697973398,6
40.941646664651,6
40.948316497369,5
40.9531516316326,5
40.9581485371083,7
40.9611263498815,5
40.9661607942459,6
40.9717949365514,6
40.9763533239821,6
40.9816039301328,7
40.9877589168471,5
40.9915229244087,5
40.9962162537193,5
41.0015438365537,7
41.0061150120732,7
41.0102645303335,6
41.0155928815806,6
41.0208229285145,5
41.0252965578043,5
41.0308976354306,6
41.0350046582222,5
41.0406506664128,5
41.0449932634858,5
41.0502567478543,7
41.0548568645796,5
41.059347893018,6
41.0638613474744,5
41.0697837076091,8
41.0749686088495,5
41.0801066562736,5
41.0849530779571,6
41.0898660251573,5
41.0960784483667,6
41.1005738122442,5
41.1049614798515,5
41.1097950722115,5
41.1145016927886,4
41.1199572852022,5
41.1250654448379,5
41.1301657433338,8
41.1356492560581,5
41.1404464429993,6
41.1439965158101,5
41.1499381802144,6
41.1545843233276,5
41.1592685401617,7
41.1640217164133,6
41.1685387152488,6
41.1726117037932,5
41.1772703601069,6
41.1833342800863,5
41.189575472185,7
41.1935678984945,5
41.1992318716479,7
41.2038878692802,7
41.2076216185426,5
41.2121683626858,5
41.2164806212168,5
41.2218145775205,5
41.2274444341106,7
41.2326016239806,6
41.2363383471667,6
41.2424801550278,6
41.2466729644646,6
41.2511922264697,6
41.2565370844817,5
41.2615243232582,6
41.2667284022622,5
41.2722831125432,7
41.2776576944797,6
41.2826470793127,6
41.2870392025065,6
41.2918048225669,5
41.2978613684187,5
41.3033263448774,6
41.3074987309008,5
41.311156548326,5
41.3149959723419,5
41.3200909873004,7
41.3253114915665,5
41.3296057932831,6
41.3351929210026,6
41.3415154406601,5
41.3451569643403,6
41.3505555039829,5
41.3547995855905,5
41.3605679298088,8
41.3669648836534,6
41.3716350595503,6
41.3757618412277,6
41.379844173011,6
41.3829078494819,6
41.3885802638806,6
41.3939436591644,5
41.3987769468313,6
41.4036925503571,5
41.4084927429268,5
41.4148452290958,5
41.4201602901574,6
41.4252696269107,6
41.4297087893568,5
41.4348010927916,6
41.440718545411,6
41.4466530687408,5
41.451627996414,6
41.457157655952,5
41.4618273539787,5
41.4691166674903,5
41.4737376577484,6
41.4779286438545,5
41.482413523626,7
41.4869645029513,5
41.4923963119652,7
41.497211171059,6
41.5033826130764,6
41.5085646145599,5
41.5142800642266,5
41.5195677992811,6
41.5242964830657,6
41.5300659993465,6
41.5342199590618,6
41.5384962234492,5
41.5429757170032,5
41.5486533074061,5
41.5535167682988,5
41.5580973766533,6
41.5631868977526,7
41.5695188590996,5
41.5761172397848,5
41.5834227116221,8
41.5884577040298,5
41.5941406541308,6
41.5991989165831,6
41.6038745928206,6
41.6096673911184,5
41.6144520772636,6
41.6200198251342,6
41.6268907574733,6
41.6303095906918,5
41.636472004519,7
41.6409326986954,6
41.6464825972933,5
41.6510645454851,7
41.6561385792007,5
41.6601497713408,5
41.6653097622401,5
41.671599115051,7
41.6772342010525,6
41.6829154494264,6
41.6876844548347,7
41.6925502055026,6
41.6983660192122,5
41.7015204494333,5
41.7069872674296,6
41.7119061956157,5
41.7165613520099,6
41.7203547080363,5
41.7254200925368,6
41.7292701765377,6
41.7349867855095,7
41.740214853965,5
41.7457087161927,7
41.752220701793,7
41.7564652787607,5
41.7617342014582,8
41.765723158916,5
41.7706257383005,6
41.7774893409244,5
41.7822761864584,6
41.7866254851981,6
41.7911293534282,7
41.7958859615974,6
41.8017320397351,5
41.8075946752571,6
41.8127121141166,5
41.8176749934085,6
41.8241055564461,5
41.8300165336632,6
41.8367551700701,6
41.8422764817532,5
41.8476524858618,5
41.8526637188676,5
41.8574232829591,6
41.8647385371211,5
41.8703715608931,7
41.8764000568506,6
41.8832096396667,6
41.8890197412279,6
41.8943141040483,5
41.8993807104103,5
41.9043220411796,7
41.9107966744033,8
41.9150862512871,5
41.9203344984304,5
41.9276669593751,7
41.9323247597288,7
41.9364774457319,6
41.9429151440742,5
41.9482605807183,7
41.9535838142053,6
41.9597877425826,5
41.9654151854761,6
41.9695361425194,5
41.9751568956108,5
41.9804757659665,7
41.9851424124702,5
41.9904279733357,8
41.997674610053,7
42.0026400366585,5
42.0073004739894,6
42.0115366725364,7
42.0150884295766,7
42.0199631258387,6
42.0235701781245,5
42.029149291243,6
42.0330074419881,6
42.0385544034727,5
42.0446757610163,6
42.052068225535,5
42.0582627304829,5
42.0668450449435,7
42.0713118237856,6
42.0781513969015,6
42.0838952628852,6
42.0888966776804,6
42.0944585607039,5
42.0999816388546,6
42.1072865202602,5
42.1104925001791,6
42.1167924078792,7
42.1216511405061,7
42.126310757162,7
42.1312296063688,5
42.1364009835212,5
42.1435911122929,5
42.1487404519724,5
42.1549610827137,6
42.1595365959753,6
42.1648813411821,7
42.1703589684194,7
42.1747252847122,6
42.1801250950865,6
42.1864160513335,6
42.1919576450784,5
42.1964559019516,5
42.2036455131254,6
42.2075891695591,6
42.2138697010205,6
42.2204555544688,7
42.225371955789,5
42.2295821893444,6
42.2358835059999,5
42.2396804347071,6
42.2444998596954,6
42.2501190405625,7
42.255372488511,6
42.2605365184421,5
42.2649699692955,6
42.2715586273017,6
42.2758623852943,6
42.2820301849466,6
42.2866216326134,5
42.2913159611685,6
42.2971246542767,6
42.3021641916529,7
42.308456375993,6
42.3136680540869,5
42.317936661715,6
42.3218363110368,5
42.3261497703352,6
42.3305271371555,6
42.3365487058853,5
42.3415299314524,7
42.3465418262813,6
42.3511464923362,5
42.3553221796679,5
42.3594370230382,5
42.3651199749279,5
42.3705850814342,7
42.3756022264228,6
42.3815250315614,6
42.3873801133646,5
42.39213264128,6
42.3972629741579,7
42.4013496045318,5
42.40993765883,8
42.4161572746328,5
42.4211324371004,5
42.4270291991617,6
42.4318410323544,6
42.4362158770164,6
42.441244410828,6
42.4458630397442,5
42.4509761300739,6
42.4551501628886,5
42.4590194322597,6
42.4649329157882,7
42.4712536331069,7
42.4782179122567,6
42.4846587085359,5
42.4900384594366,5
42.4964926889922,5
42.5011824657331,6
42.5074591356488,6
42.5131180140402,5
42.5193707110745,7
42.5237108526716,5
42.5299655423508,5
42.535195501607,6
42.5402897225968,6
42.546371277555,6
42.5522224148543,7
42.5582770923176,6
42.5648371122365,6
42.5693932327465,8
42.5746041539311,5
42.5798588603463,7
42.5868560505741,7
42.5931002837073,5
42.5981810765025,5
42.6017078330387,8
42.6058464588842,5
42.6119753835581,5
42.6162761437638,6
42.6214711038666,6
42.6285121904441,7
42.6348455684882,6
42.6417496029555,5
42.647935062439,6
42.6536324925604,7
42.6594420741677,8
42.6669599894866,7
42.6719542377901,5
42.677709229106,6
42.6840537496938,6
42.6890195667302,6
42.6936160534581,9
42.6984213695293,6
42.7046326669674,6
42.7099110242269,8
42.7148939408543,6
42.720472253877,6
42.7248495518354,6
42.7349730586718,5
42.7394029172398,5
42.7448922493845,7
42.7503540960668,5
42.7558474315909,8
42.7624559817116,6
42.7672437280952,7
42.7727970686112,7
42.7776723128066,6
42.7832927534218,8
42.7907356588023,6
42.7947454992779,6
42.7979940196758,6
42.8056561958633,6
42.8109552600162,6
42.8177612105768,6
42.824788423851,6
42.8310025727229,6
42.8357233962378,8
42.8416581733098,5
42.8476253995246,6
42.8526102143746,6
42.8585535014405,6
42.8645196993684,5
42.8701754962389,6
42.8772152306683,6
42.8829249511155,6
42.8880967701252,6
42.8921428745595,6
42.9001633437183,6
42.9052691519342,6
42.9110184758346,6
42.9155679726088,6
42.9212391976411,6
42.9279005905794,5
42.9330249191776,6
42.9392708579063,8
42.9446622107414,6
42.9513492005893,6
42.9559667870154,6
42.9604376855545,7
42.964098127596,6
42.9714542213749,5
42.9778215727083,6
42.9848194748799,6
42.9893087028039,7
42.993424718578,6
42.9989418679653,6
43.0064853796321,9
43.0109814610003,7
43.0175045674903,6
43.0226176186963,6
43.0289627240701,6
43.0384988282416,6
43.0454158004593,8
43.0519650347203,5
43.0586849537892,6
43.0630183505677,5
43.0690233729612,7
43.0743641593739,5
43.0807536515128,5
43.0870610980885,5
43.0931662339948,5
43.0975946249916,5
43.1017428273833,7
43.1071802113821,6
43.1149292719759,6
43.1205772963176,5
43.1273967720952,5
43.1317396675855,6
43.1401460126309,6
43.1468889812788,6
43.1527271750312,5
43.1608572511636,6
43.1661734650203,8
43.1711478956751,6
43.1775970650817,6
43.182033655953,5
43.1898529702462,5
43.1957408013359,8
43.200990426077,6
43.2068101576089,6
43.212125259506,6
43.2177520869093,8
43.2238776109024,6
43.2291653390323,5
43.2350753118504,6
43.2401256648351,7
43.2470373316178,6
43.2509929543358,7
43.2593371625233,5
43.2649460321676,6
43.2700482428395,5
43.2785801721861,6
43.2869450856021,7
43.2935069789494,6
43.2993840248613,9
43.3067460800741,6
43.3118910494949,8
43.3196309566368,7
43.3270323137179,6
43.3317819959844,8
43.3377533426074,5
43.3427269504163,6
43.3483238777932,6
43.3536324016396,8
43.3591660595568,7
43.364862621039,6
43.3704873503527,7
43.3738643645471,7
43.3790168111325,6
43.3849822240074,9
43.39084430886,5
43.3959098664037,7
43.401839559141,8
43.4087805987897,6
43.4150821023973,7
43.4228786031499,8
43.42838942174,6
43.4371440875926,6
43.44236229083,6
43.4496523512438,6
43.455868550541,6
43.4611170114356,6
43.4671663828034,6
43.4722228053584,6
43.4781914112019,6
43.4841587496415,6
43.4906359270742,7
43.4997841441043,7
43.5074823806235,7
43.5139195451678,6
43.521961176856,7
43.5280370444254,7
43.534500725089,6
43.5406863653332,6
43.5484283622371,6
43.5542272061709,7
43.5615663571671,6
43.5673864884584,5
43.5765562632974,6
43.5830866196916,6
43.5906862474212,6
43.5957295600932,7
43.603099458281,6
43.6105564889718,7
43.6171017488992,5
43.6266023525758,7
43.6340456101843,6
43.6402188149767,6
