x,y
10,-82
1,-68
11,-82.88
12,-79
13,-82.7
14,-80
15,-83
2,-72
3,-75.52
4,-77.88
5,-79
0.5,-61.94
6,-79.21
7,-82
8,-81.88
9,-85.58
