x,y
220.959999300202,121.120001354294
245.039998941362,121.120001354294
269.119998582522,121.120001354294
293.199998223682,121.120001354294
317.299997864543,121.120001354294
339.659997531335,121.120001354294
220.959999300202,143.060001027344
245.039998941362,143.060001027344
269.119998582522,143.060001027344
293.199998223682,143.060001027344
317.299997864543,143.060001027344
339.659997531335,143.060001027344
126.340000710229,166.680000675359
148.700000377021,166.680000675359
172.800000017882,166.680000675359
196.879999659042,166.680000675359
220.959999300202,166.680000675359
245.039998941362,166.680000675359
269.119998582522,166.680000675359
293.199998223682,166.680000675359
317.299997864543,166.680000675359
339.659997531335,166.680000675359
126.340000710229,190.320000323075
148.700000377021,190.320000323075
172.800000017882,190.320000323075
196.879999659042,190.320000323075
220.959999300202,190.320000323075
245.039998941362,190.320000323075
269.119998582522,190.320000323075
293.199998223682,190.320000323075
317.299997864543,190.320000323075
339.659997531335,190.320000323075
126.340000710229,213.93999997109
148.700000377021,213.93999997109
172.800000017882,213.93999997109
196.879999659042,213.93999997109
220.959999300202,213.93999997109
245.039998941362,213.93999997109
269.119998582522,213.93999997109
293.199998223682,213.93999997109
317.299997864543,213.93999997109
339.659997531335,213.93999997109
126.340000710229,235.87999964414
148.700000377021,235.87999964414
172.800000017882,235.87999964414
196.879999659042,235.87999964414
220.959999300202,235.87999964414
245.039998941362,235.87999964414
269.119998582522,235.87999964414
293.199998223682,235.87999964414
317.299997864543,235.87999964414
339.659997531335,235.87999964414
